hearing_id,document_id,unit_type,start_timestamp,speaker_name,speaker_role,n_words,duration_seconds,category,category_label,seed_hit_count,seed_hit_any,tfidf_similarity
h1_2025_12_03,h1_2025_12_03_t00157,comment,01:26:42.316,Unknown speaker,public,81,29.93199999999979,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00158,comment,01:27:16.117,Unknown speaker,public,87,35.15700000000015,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00159,comment,01:27:58.241,Unknown speaker,public,252,99.33700000000044,traffic,Traffic,0,False,0.003804626623990151
h1_2025_12_03,h1_2025_12_03_t00160,comment,01:29:46.419,Unknown speaker,public,283,95.46399999999994,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00161,comment,01:31:25.306,Unknown speaker,public,19,5.926000000000386,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00162,comment,01:31:38.543,Unknown speaker,public,37,13.631000000000313,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00163,comment,01:32:00.200,Unknown speaker,public,55,20.67200000000048,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00165,comment,01:32:37.707,Unknown speaker,public,134,51.826999999999316,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00166,comment,01:33:34.077,Unknown speaker,public,153,74.8710000000001,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00167,comment,01:34:53.908,Unknown speaker,public,261,103.8149999999996,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00168,comment,01:36:41.504,Unknown speaker,public,487,232.0659999999998,traffic,Traffic,0,False,0.005671836257869912
h1_2025_12_03,h1_2025_12_03_t00169,comment,01:40:38.152,Unknown speaker,public,98,51.19800000000032,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00170,comment,01:41:32.597,Unknown speaker,public,332,138.4930000000004,traffic,Traffic,0,False,0.008204340793144603
h1_2025_12_03,h1_2025_12_03_t00172,comment,01:43:54.812,Unknown speaker,public,161,61.850000000000364,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00173,comment,01:45:00.618,Unknown speaker,public,187,71.53699999999935,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00174,comment,01:46:24.416,Unknown speaker,public,343,111.5590000000002,traffic,Traffic,0,False,0.00387748039112184
h1_2025_12_03,h1_2025_12_03_t00175,comment,01:48:24.482,Unknown speaker,official,109,49.39300000000003,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00176,comment,01:49:20.628,Unknown speaker,official,201,80.82600000000002,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00177,comment,01:50:41.654,Unknown speaker,official,27,10.695999999999913,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00185,comment,01:52:36.715,Unknown speaker,official,25,11.590000000000146,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00190,comment,01:53:01.555,Unknown speaker,official,74,28.305999999999585,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00191,comment,01:53:30.622,Unknown speaker,public,106,29.59099999999944,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00192,comment,01:54:00.592,Unknown speaker,official,162,61.44000000000051,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00193,comment,01:55:03.472,Unknown speaker,public,41,19.54399999999987,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00194,comment,01:55:29.248,Unknown speaker,public,88,27.347999999999956,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00195,comment,01:55:59.386,Unknown speaker,public,69,21.14799999999923,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00198,comment,01:56:34.759,Unknown speaker,official,57,19.01000000000022,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00200,comment,01:56:56.668,Unknown speaker,public,116,45.98000000000047,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00202,comment,01:57:47.329,Unknown speaker,official,19,6.082000000000335,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00203,comment,01:57:56.748,Unknown speaker,official,18,4.863000000000284,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00205,comment,01:58:05.254,Unknown speaker,official,22,10.886999999999716,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00206,comment,01:58:18.202,Unknown speaker,public,22,10.20299999999952,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00210,comment,01:58:42.514,Unknown speaker,public,47,14.963999999999942,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00211,comment,01:58:58.418,Unknown speaker,official,27,9.846000000000458,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00212,comment,01:59:09.284,Unknown speaker,public,21,6.444000000000415,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00214,comment,01:59:21.152,Unknown speaker,public,41,18.853000000000065,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00216,comment,01:59:42.847,Unknown speaker,official,28,14.083000000000538,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00220,comment,02:00:09.900,Unknown speaker,official,252,87.60400000000027,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00223,comment,02:01:41.682,Unknown speaker,public,18,5.525000000000546,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00227,comment,02:01:59.276,Unknown speaker,official,22,3.7830000000003565,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00228,comment,02:02:03.119,Unknown speaker,public,152,53.35400000000027,traffic,Traffic,1,True,0.02752911810864557
h1_2025_12_03,h1_2025_12_03_t00230,comment,02:02:58.213,Unknown speaker,public,43,14.076000000000022,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00231,comment,02:03:12.309,Unknown speaker,official,32,7.645999999999731,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00232,comment,02:03:20.295,Unknown speaker,public,61,18.960000000000036,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00233,comment,02:03:39.275,Unknown speaker,official,66,25.10699999999997,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00235,comment,02:04:12.726,Unknown speaker,official,19,6.983000000000175,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00238,comment,02:04:28.213,Unknown speaker,official,32,22.105000000000473,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00239,comment,02:04:56.046,Unknown speaker,official,21,6.184999999999491,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00244,comment,02:05:15.741,Unknown speaker,official,28,14.041000000000167,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00246,comment,02:05:48.647,Unknown speaker,official,417,124.26699999999983,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00247,comment,02:07:54.235,Unknown speaker,public,22,6.927000000000589,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00248,comment,02:08:01.957,Unknown speaker,official,353,100.3149999999996,traffic,Traffic,2,True,0.029230433235206972
h1_2025_12_03,h1_2025_12_03_t00251,comment,02:09:53.807,Unknown speaker,official,20,7.655000000000655,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00252,comment,02:10:01.502,Unknown speaker,public,361,113.3189999999995,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00255,comment,02:11:57.903,Unknown speaker,official,24,6.824999999999818,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00261,comment,02:12:18.265,Unknown speaker,public,270,79.59299999999985,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00263,comment,02:13:42.609,Unknown speaker,official,237,84.20599999999922,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00264,comment,02:15:07.555,Unknown speaker,public,51,23.456999999999425,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00265,comment,02:15:31.452,Unknown speaker,public,194,66.26600000000053,traffic,Traffic,0,False,0.0083572001280835
h1_2025_12_03,h1_2025_12_03_t00266,comment,02:16:38.759,Unknown speaker,official,37,12.647999999999229,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00268,comment,02:16:53.488,Unknown speaker,official,57,20.8020000000015,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00269,comment,02:17:17.372,Unknown speaker,official,55,18.153000000000247,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00270,comment,02:17:37.322,Unknown speaker,public,127,36.80400000000009,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00273,comment,02:18:17.849,Unknown speaker,official,29,8.0049999999992,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00275,comment,02:18:26.891,Unknown speaker,official,142,47.452000000001135,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00277,comment,02:19:21.536,Unknown speaker,staff,141,53.64400000000023,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00278,comment,02:20:18.741,Unknown speaker,staff,112,47.638999999999214,traffic,Traffic,0,False,0.010021449564449954
h1_2025_12_03,h1_2025_12_03_t00281,comment,02:21:09.237,Unknown speaker,staff,22,7.483000000000175,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00282,comment,02:21:19.861,Unknown speaker,staff,20,5.34099999999853,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00283,comment,02:21:34.898,Unknown speaker,staff,117,51.699000000000524,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00284,comment,02:22:34.085,Unknown speaker,staff,241,115.44000000000051,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00286,comment,02:24:40.305,Unknown speaker,official,33,9.066999999999098,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00287,comment,02:24:52.095,Unknown speaker,staff,471,210.58300000000054,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00288,comment,02:28:25.720,Unknown speaker,staff,124,47.85200000000077,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00289,comment,02:29:16.689,Unknown speaker,staff,25,12.265999999999622,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00297,comment,02:30:12.103,Unknown speaker,consultant,32,15.031000000000859,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00298,comment,02:30:30.295,Unknown speaker,consultant,598,218.59900000000016,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00300,comment,02:34:12.775,Unknown speaker,consultant,607,210.19900000000052,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00301,comment,02:37:47.512,Unknown speaker,consultant,775,290.66399999999885,traffic,Traffic,0,False,0.0024208195339587703
h1_2025_12_03,h1_2025_12_03_t00303,comment,02:42:39.237,Unknown speaker,consultant,380,126.00300000000061,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00305,comment,02:44:46.400,Unknown speaker,consultant,532,183.47400000000016,traffic,Traffic,0,False,0.005614992676102333
h1_2025_12_03,h1_2025_12_03_t00306,comment,02:47:49.914,Unknown speaker,official,81,28.02599999999984,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00307,comment,02:48:18.709,Unknown speaker,unknown,114,28.9479999999985,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00308,comment,02:48:48.247,Unknown speaker,official,108,41.73999999999978,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00309,comment,02:49:33.028,Unknown speaker,official,20,9.16399999999885,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00311,comment,02:49:46.417,Unknown speaker,official,78,39.70800000000054,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00313,comment,02:50:27.825,Unknown speaker,official,30,14.167999999999665,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00314,comment,02:50:44.580,Unknown speaker,staff,212,98.42900000000009,traffic,Traffic,0,False,0.00727517754389675
h1_2025_12_03,h1_2025_12_03_t00315,comment,02:52:23.249,Unknown speaker,official,77,31.99699999999939,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00318,comment,02:53:04.913,Unknown speaker,staff,66,27.462999999999738,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00321,comment,02:53:45.206,Unknown speaker,staff,91,36.55799999999908,traffic,Traffic,0,False,0.00712824965052574
h1_2025_12_03,h1_2025_12_03_t00326,comment,02:54:35.691,Unknown speaker,official,28,6.222999999999956,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00327,comment,02:54:42.414,Unknown speaker,official,26,12.417999999999665,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00330,comment,02:55:06.161,Unknown speaker,official,105,33.48899999999958,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00331,comment,02:55:39.670,Unknown speaker,staff,26,11.962999999999738,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00334,comment,02:56:04.983,Unknown speaker,official,139,54.615999999999985,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00335,comment,02:56:59.759,Unknown speaker,consultant,20,4.743000000000393,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00338,comment,02:57:13.788,Unknown speaker,official,20,5.502999999998792,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00339,comment,02:57:19.731,Unknown speaker,consultant,18,8.585000000000946,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00341,comment,02:57:35.020,Unknown speaker,consultant,337,131.6279999999988,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00342,comment,02:59:46.668,Unknown speaker,official,56,22.02100000000064,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00343,comment,03:00:09.710,Unknown speaker,consultant,122,39.27000000000044,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00344,comment,03:00:49.000,Unknown speaker,official,57,17.222999999999956,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00345,comment,03:01:07.363,Unknown speaker,consultant,71,21.394000000000233,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00348,comment,03:01:43.332,Unknown speaker,official,74,35.02000000000044,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00349,comment,03:02:19.298,Unknown speaker,staff,193,64.02899999999863,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00350,comment,03:03:23.647,Unknown speaker,official,27,14.766999999999825,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00351,comment,03:03:39.434,Unknown speaker,staff,62,18.585000000000946,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00352,comment,03:03:58.399,Unknown speaker,official,22,6.023000000001048,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00359,comment,03:04:22.820,Unknown speaker,official,53,23.971999999999753,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00361,comment,03:04:51.313,Unknown speaker,official,64,24.913000000000466,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00362,comment,03:05:16.466,Unknown speaker,consultant,60,20.41899999999987,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00366,comment,03:05:45.281,Unknown speaker,consultant,26,9.02599999999984,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00367,comment,03:05:54.707,Unknown speaker,official,140,58.11800000000039,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00368,comment,03:06:53.445,Unknown speaker,consultant,410,153.02900000000045,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00369,comment,03:09:26.594,Unknown speaker,official,59,17.10699999999997,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00372,comment,03:10:28.331,Unknown speaker,official,50,13.825000000000728,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00373,comment,03:10:47.359,Unknown speaker,official,22,6.403000000000247,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00375,comment,03:11:46.983,Unknown speaker,official,18,9.604999999999563,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00378,comment,03:12:00.191,Unknown speaker,unknown,513,193.80099999999948,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00383,comment,03:16:06.004,Unknown speaker,public,185,65.33699999999953,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00386,comment,03:17:31.262,Unknown speaker,public,389,127.04399999999987,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00392,comment,03:20:49.879,Unknown speaker,official,101,46.93499999999949,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00393,comment,03:21:37.214,Unknown speaker,developer,51,20.046000000000276,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00394,comment,03:21:57.280,Unknown speaker,official,60,30.307999999999083,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00395,comment,03:22:27.868,Unknown speaker,developer,70,24.066999999999098,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00397,comment,03:22:53.277,Unknown speaker,developer,19,4.962999999999738,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00398,comment,03:22:58.261,Unknown speaker,official,183,56.23400000000038,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00399,comment,03:23:55.744,Unknown speaker,developer,100,27.995999999999185,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00400,comment,03:24:24.260,Unknown speaker,official,54,20.050999999999476,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00404,comment,03:25:06.229,Unknown speaker,official,147,53.71600000000035,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00406,comment,03:26:11.069,Unknown speaker,official,121,43.65099999999984,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00408,comment,03:26:59.193,Unknown speaker,official,40,12.268000000000029,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00410,comment,03:27:21.227,Unknown speaker,official,46,17.282999999999447,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00412,comment,03:27:41.072,Unknown speaker,official,81,39.215000000000146,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00413,comment,03:28:22.826,Unknown speaker,developer,34,14.911000000000058,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00414,comment,03:28:37.757,Unknown speaker,developer,125,54.54500000000007,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00415,comment,03:29:32.785,Unknown speaker,official,30,13.668999999999869,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00416,comment,03:29:46.474,Unknown speaker,developer,50,19.674999999999272,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00418,comment,03:30:12.153,Unknown speaker,developer,48,17.064000000000306,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00419,comment,03:30:29.237,Unknown speaker,official,27,8.782000000001062,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00420,comment,03:30:40.060,Unknown speaker,developer,30,9.125,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00421,comment,03:30:49.905,Unknown speaker,official,109,43.862999999999374,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00422,comment,03:31:42.322,Unknown speaker,public,294,107.9989999999998,traffic,Traffic,0,False,0.003768137568129756
h1_2025_12_03,h1_2025_12_03_t00425,comment,03:33:42.785,Unknown speaker,official,54,17.82600000000093,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00426,comment,03:34:00.651,Unknown speaker,developer,23,7.143000000000029,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00431,comment,03:34:34.392,Unknown speaker,public,627,186.8099999999995,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00435,comment,03:38:10.771,Unknown speaker,public,438,162.40200000000004,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00438,comment,03:41:08.792,Unknown speaker,official,34,15.713999999999942,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00439,comment,03:41:28.451,Unknown speaker,developer,44,17.355000000001382,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00440,comment,03:41:47.047,Unknown speaker,official,25,9.028000000000247,traffic,Traffic,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00442,comment,03:42:05.138,Unknown speaker,official,40,17.531999999999243,traffic,Traffic,0,False,0.0
